Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
,Sumbawa,Labangka,4.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Labuhan Badas,15.0,27.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Lantung,142.0,119.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Lape,1003.0,1784.0,11.0,20.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Lenangguar,156.0,219.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Lopok,990.0,1344.0,11.0,15.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Lunyuk,392.0,702.0,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Maronge,778.0,790.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Moyo Utara,565.0,577.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Moyohilir,772.0,1389.0,9.0,16.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Moyohulu,547.0,1038.0,6.0,12.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Orong Telu,65.0,93.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Plampang,901.0,1132.0,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Rhee,52.0,95.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Ropang,117.0,216.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Sumbawa,29.0,84.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Tarano,163.0,307.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Unter Iwes,106.0,203.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa,Utan,165.0,915.0,2.0,11.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,,802.0,994.0,13.0,16.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Brang Ene,65.0,72.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Brang Rea,180.0,463.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Jereweh,141.0,67.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Maluk,24.0,29.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Poto Tano,8.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Sekongkang,94.0,98.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Seteluk,70.0,61.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumbawa Barat,Taliwang,221.0,195.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,,Nusa Tenggara Timur,9468.0,37578.0,273.0,579.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,,18.0,65.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Barat Daya,2.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Barat Laut,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Selatan,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Tengah Utara,2.0,12.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Timur,2.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Alor Timur Laut,9.0,24.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Kabola,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Lembur,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Mataru,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pantar,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pantar Barat,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pantar Barat Laut,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pantar Tengah,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pantar Timur,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pulau Pura,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Pureman,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Alor,Teluk Mutiara,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,,417.0,1146.0,12.0,22.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Atambua,12.0,17.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Atambua Barat,2.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Atambua Selatan,2.0,10.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Kakuluk Mesak,59.0,60.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Lamaknen,29.0,157.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Lamaknen Selatan,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Lasiolat,5.0,33.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Nanaet Duabesi,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Rai Manuk,28.0,111.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Raihat,42.0,194.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Tasifeto Barat,66.0,190.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Belu,Tasifeto Timur,172.0,368.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,,275.0,1022.0,17.0,24.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Detukeli,1.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Detusoko,12.0,51.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ende,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ende Selatan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ende Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ende Timur,0.0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ende Utara,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Kelimutu,7.0,40.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Kotabaru,7.0,100.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Lepembusu Kelisoke,5.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Lio Timur,6.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Maukaro,4.0,23.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Maurole,76.0,235.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Nangapanda,6.0,14.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ndona,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ndona Timur,3.0,18.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Ndori,2.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Pulau Ende,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Wewaria,138.0,433.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Wolojita,2.0,15.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ende,Wolowaru,5.0,40.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,,32.0,66.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Adonara,6.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Adonara Barat,5.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Adonara Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Adonara Timur,1.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Demon Pagong,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Ile Boleng,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Ile Mandiri,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Ilebura,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Kelunagolit,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Larantuka,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Lewo Lema,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Solor Barat,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Solor Selatan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Solor Timur,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Tanjung Bunga,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Titehena,14.0,23.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Witihama,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Wotan Ulu Mado,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Flores Timur,Wulanggitang,5.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,,18.0,139.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,Alak,2.0,46.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,Kelapa Lima,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,Kota Raja,1.0,10.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,Maulafa,15.0,69.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kota Kupang,Oebobo,1.0,10.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,,671.0,4453.0,27.0,64.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amabi Oefeto,10.0,168.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amabi Oefeto Timur,1.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amarasi,2.0,63.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amarasi Barat,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amarasi Selatan,1.0,18.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amarasi Timur,1.0,10.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Barat Daya,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Barat Laut,8.0,32.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Selatan,2.0,13.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Tengah,4.0,27.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Timur,4.0,54.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Amfoang Utara,1.0,68.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Fatuleu,2.0,27.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Fatuleu Barat,18.0,293.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Fatuleu Tengah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Kota Lama,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Kupang Barat,9.0,121.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Kupang Tengah,18.0,352.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Kupang Timur,494.0,2419.0,6.0,27.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Nekamese,2.0,27.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Semau,6.0,34.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Semau Selatan,5.0,29.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Sulamu,68.0,466.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Taebenu,2.0,109.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Kupang,Takari,15.0,94.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,,6.0,17.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Atadei,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Buyasuri,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Ile Ape,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Ile Ape Timur,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Lebatukan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Nagawutung,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Nubatukan,5.0,14.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Omesuri,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Lembata,Wulandoni,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,,181.0,999.0,9.0,18.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Botin Leobele,5.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Io Kufeu,6.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Kobalima,76.0,308.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Kobalima Timur,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Laen Manen,4.0,25.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Malak Barat,3.0,49.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Malaka Tengah,45.0,337.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Malaka Timur,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Rinhat,4.0,17.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Sasita Mean,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Weliman,35.0,237.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Malaka,Wewiku,4.0,18.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,,606.0,2549.0,13.0,34.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Cibal,42.0,130.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Cibal Barat,22.0,81.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Langke Rembong,18.0,36.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Lelak,37.0,136.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Rahong Utara,32.0,60.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Reok,53.0,191.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Reok Barat,55.0,184.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Ruteng,32.0,437.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Satar Mese,185.0,719.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Satar Mese Barat,112.0,457.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai,Wae Rii,21.0,119.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,,955.0,2761.0,14.0,37.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Boleng,70.0,181.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Komodo,90.0,329.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Kuwus,35.0,139.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Lembor,300.0,828.0,4.0,10.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Lembor Selatan,87.0,202.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Macang Pacar,145.0,451.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Mbeliling,45.0,191.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Ndoso,32.0,124.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Sano Nggoang,71.0,170.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Barat,Welak,80.0,146.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,,562.0,3183.0,10.0,41.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Borong,78.0,356.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Elar,19.0,104.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Elar Selatan,68.0,739.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Kota Komba,108.0,585.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Lamba Leda,82.0,280.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Poco Ranaka,62.0,203.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Poco Ranaka Timur,35.0,193.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Rana Mese,58.0,267.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Manggarai Timur,Sambi Rampas,52.0,457.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,,461.0,2464.0,9.0,30.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Aesesa,285.0,1805.0,4.0,21.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Aesesa Selatan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Boawae,86.0,254.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Keo Tengah,6.0,24.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Mauponggo,33.0,168.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Nangaroro,25.0,65.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Nagakeo,Wolowae,26.0,147.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,,435.0,2018.0,11.0,30.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Aimere,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Bajawa,2.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Bajawa Utara,71.0,398.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Golewa,9.0,28.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Golewa Barat,2.0,37.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Golewa Selatan,21.0,107.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Inerie,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Jerebuu,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Riung,20.0,339.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Riung Barat,55.0,303.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Soa,186.0,578.0,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Ngada,Wolomeze,71.0,204.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,,631.0,3055.0,13.0,39.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Landu Leko,14.0,113.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Lobalain,128.0,778.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Ndao Nuse,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Pantai Baru,30.0,412.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Barat,15.0,41.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Barat Daya,149.0,496.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Barat Laut,255.0,604.0,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Selatan,3.0,25.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Tengah,22.0,303.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Rote Ndao,Rote Timur,15.0,284.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,,199.0,724.0,7.0,12.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Hawu Mehara,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Raijua,1.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Sabu Barat,117.0,494.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Sabu Liae,5.0,25.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Sabu Tengah,64.0,164.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sabu Rajua,Sabu Timur,11.0,30.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,,202.0,552.0,9.0,14.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Alok,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Alok Barat,0.0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Alok Timur,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Bola,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Doreng,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Hewokloang,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Kangae,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Kewapante,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Koting,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Lela,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Magepanda,160.0,387.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Mapitara,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Mego,17.0,39.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Nelle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Nita,1.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Paga,7.0,20.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Palue,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Talibura,5.0,28.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Tana Wawo,7.0,22.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Waiblama,2.0,6.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sikka,Waigete,3.0,41.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,,1181.0,1779.0,15.0,23.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Kota Waikabubak,372.0,343.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Laboya Barat,42.0,106.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Lamboya,67.0,218.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Loli,356.0,600.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Tana Righu,8.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat,Wanokaka,337.0,505.0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,,428.0,851.0,12.0,15.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Kodi,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Kodi Balaghar,2.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Kodi Bangedo,8.0,48.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Kodi Utara,5.0,26.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Kota Tambaloka,4.0,13.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Sumba Barat Daya,Loura,15.0,59.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
