Kode Provinsi,Nama Provinsi,Kode Kab,Nama Kabupaten,Luas Panen_Jan-24,Luas Panen_Feb-24,Luas Panen_Mar-24,Luas Panen_Apr-24,Luas Panen_Mei-24,Luas Panen_Jun-24,Luas Panen_Jul-24,Luas Panen_Ags-24,Luas Panen_Sep-24,Luas Panen_Okt-24,Luas Panen_Nov-24,Luas Panen_Des-24,Luas Panen_Jan-Des 2024,Luas Panen_Jan-25,Luas Panen_Feb-25,Luas Panen_Mar-25,Luas Panen_Apr-25,Luas Panen_Mei-25,Luas Panen_Jun-25,Luas Panen_Jul-25,Luas Panen_Ags-25,Luas Panen_Sep-25,Luas Panen_Okt-25,Luas Panen_Nov-25,Produksi Padi_Jan-24,Produksi Padi_Feb-24,Produksi Padi_Mar-24,Produksi Padi_Apr-24,Produksi Padi_Mei-24,Produksi Padi_Jun-24,Produksi Padi_Jul-24,Produksi Padi_Ags-24,Produksi Padi_Sep-24,Produksi Padi_Okt-24,Produksi Padi_Nov-24,Produksi Padi_Des-24,Produksi Padi_Jan-Des 2024,Produksi Padi_Jan-25,Produksi Padi_Feb-25,Produksi Padi_Mar-25,Produksi Padi_Apr-25,Produksi Padi_Mei-25,Produksi Padi_Jun-25,Produksi Padi_Jul-25,Produksi Padi_Ags-25,Produksi Padi_Sep-25,Produksi Padi_Okt-25,Produksi Padi_Nov-25,Produksi Beras_Jan-24,Produksi Beras_Feb-24,Produksi Beras_Mar-24,Produksi Beras_Apr-24,Produksi Beras_Mei-24,Produksi Beras_Jun-24,Produksi Beras_Jul-24,Produksi Beras_Ags-24,Produksi Beras_Sep-24,Produksi Beras_Okt-24,Produksi Beras_Nov-24,Produksi Beras_Des-24,Produksi Beras_Jan-Des 2024,Produksi Beras_Jan-25,Produksi Beras_Feb-25,Produksi Beras_Mar-25,Produksi Beras_Apr-25,Produksi Beras_Mei-25,Produksi Beras_Jun-25,Produksi Beras_Jul-25,Produksi Beras_Ags-25,Produksi Beras_Sep-25,Produksi Beras_Okt-25,Produksi Beras_Nov-25
35,JAWA TIMUR,3513,JAWA TIMUR - Probolinggo,1.119,1.337,2.643,10.028,7.480,2.527,1.670,1.607,2.546,660,745,818,33.178,1.649,1.253,5.339,12.432,5.540,2.610,1.447,1.900,1.786,1.324,826,5.949,7.108,14.055,52.924,39.246,13.259,8.761,8.434,14.883,3.859,4.352,4.779,177.607,8.727,6.684,27.954,64.795,29.596,13.933,7.718,10.142,10.708,7.912,4.939,3.435,4.104,8.116,30.559,22.661,7.656,5.059,4.870,8.594,2.228,2.513,2.759,102.554,5.039,3.859,16.141,37.414,17.089,8.045,4.457,5.856,6.183,4.569,2.852
35,JAWA TIMUR,3514,JAWA TIMUR - Pasuruan,2.688,2.809,4.361,9.261,6.488,3.893,3.985,5.006,3.317,3.718,3.847,1.714,51.087,2.200,2.178,3.543,11.550,5.789,3.467,2.189,6.960,4.442,3.728,2.356,15.121,15.784,24.699,51.312,32.116,19.310,19.823,24.819,19.597,21.933,22.713,10.128,277.355,11.245,11.080,17.655,57.095,31.863,19.079,12.055,38.022,25.368,21.287,13.437,8.731,9.114,14.262,29.628,18.545,11.150,11.446,14.331,11.316,12.665,13.115,5.848,160.150,6.493,6.398,10.195,32.968,18.398,11.017,6.961,21.955,14.648,12.292,7.759
35,JAWA TIMUR,3515,JAWA TIMUR - Sidoarjo,798,566,1.001,4.952,5.611,3.411,1.701,1.206,4.284,4.495,3.366,710,32.100,434,620,1.383,4.169,5.864,1.647,275,1.606,4.417,4.565,2.730,4.827,3.422,6.052,29.946,32.691,19.875,9.908,7.025,31.742,33.303,24.941,5.257,208.987,2.661,3.808,8.486,25.590,32.959,9.259,1.544,9.025,31.224,32.276,19.297,2.787,1.976,3.494,17.291,18.876,11.476,5.721,4.056,18.328,19.230,14.401,3.035,120.673,1.537,2.199,4.900,14.776,19.031,5.347,892,5.211,18.029,18.637,11.143
35,JAWA TIMUR,3516,JAWA TIMUR - Mojokerto,933,721,4.878,13.399,6.718,2.422,3.795,4.708,4.660,2.725,1.631,706,47.296,1.179,1.722,8.967,10.548,4.753,3.630,5.934,5.829,3.870,2.084,1.774,5.887,4.550,30.495,84.211,37.615,13.562,20.940,26.126,29.874,17.472,10.453,4.528,285.714,7.309,10.679,55.605,65.408,27.780,21.217,34.685,34.071,23.146,12.461,10.612,3.399,2.627,17.608,48.625,21.720,7.831,12.091,15.086,17.250,10.089,6.036,2.614,164.977,4.220,6.166,32.108,37.768,16.041,12.251,20.028,19.673,13.365,7.195,6.128
35,JAWA TIMUR,3517,JAWA TIMUR - Jombang,901,230,5.503,17.728,6.219,528,4.643,8.084,6.384,2.133,639,2.377,55.369,2.033,449,8.662,20.375,4.402,447,7.667,9.422,7.571,2.690,3.620,5.837,1.492,35.665,114.893,35.472,3.013,26.482,46.113,40.585,13.558,4.065,15.115,342.291,13.038,2.878,55.538,130.644,26.156,2.655,45.555,55.986,47.824,16.994,22.867,3.370,862,20.594,66.342,20.482,1.740,15.291,26.627,23.435,7.829,2.347,8.728,197.646,7.528,1.662,32.069,75.437,15.103,1.533,26.304,32.327,27.615,9.813,13.204
35,JAWA TIMUR,3518,JAWA TIMUR - Nganjuk,745,1.683,15.164,13.200,5.051,6.348,13.459,4.609,2.064,2.521,2.783,2.059,69.686,938,3.190,18.206,12.862,1.928,6.582,16.192,3.563,2.040,4.119,4.533,4.618,10.439,94.037,81.859,26.437,33.227,70.442,24.121,13.090,15.993,17.652,13.059,404.975,5.465,18.591,105.836,74.856,10.246,34.942,85.808,18.928,12.447,25.106,27.576,2.667,6.028,54.299,47.267,15.265,19.186,40.675,13.928,7.558,9.235,10.193,7.541,233.841,3.156,10.735,61.112,43.223,5.916,20.176,49.547,10.930,7.187,14.497,15.923
35,JAWA TIMUR,3519,JAWA TIMUR - Madiun,1.379,1.481,6.615,16.489,2.439,1.593,8.139,14.923,2.321,1.586,7.266,9.189,73.420,4.718,878,9.814,11.781,6.339,2.161,10.234,11.655,4.091,3.361,7.037,8.286,8.919,39.833,99.215,14.347,9.397,47.977,88.020,13.835,9.451,43.346,54.833,437.458,28.011,5.208,58.274,69.944,35.352,12.033,57.069,64.987,24.809,20.369,42.664,4.784,5.150,23.000,57.289,8.284,5.426,27.703,50.825,7.989,5.457,25.029,31.661,252.597,16.174,3.007,33.649,40.387,20.413,6.948,32.953,37.525,14.325,11.761,24.635
35,JAWA TIMUR,3520,JAWA TIMUR - Magetan,127,1.141,10.661,5.284,954,6.000,6.714,3.647,107,1.853,4.008,2.907,43.405,399,3.487,10.995,5.051,2.024,7.566,6.133,3.492,1.574,2.664,3.221,797,7.156,66.838,33.131,5.831,36.657,41.017,22.281,706,12.222,26.435,19.176,272.246,2.463,21.586,68.051,31.263,11.967,44.731,36.262,20.643,10.737,18.172,21.971,460,4.132,38.594,19.130,3.367,21.166,23.684,12.866,408,7.057,15.264,11.073,157.200,1.422,12.464,39.294,18.052,6.910,25.829,20.938,11.920,6.200,10.493,12.686
35,JAWA TIMUR,3521,JAWA TIMUR - Ngawi,2.113,1.759,19.484,21.334,2.515,4.063,20.068,16.604,4.139,4.551,15.913,10.532,123.076,7.800,4.813,18.650,11.276,9.982,7.309,17.845,10.053,8.436,9.267,11.488,12.827,10.676,117.677,129.356,15.742,25.368,125.247,103.869,26.537,28.968,101.852,67.585,765.704,47.119,28.940,112.524,67.958,58.143,42.547,103.938,58.544,55.269,60.632,75.292,7.406,6.165,67.949,74.692,9.090,14.648,72.320,59.976,15.323,16.726,58.811,39.025,442.133,27.207,16.711,64.974,39.240,33.573,24.568,60.016,33.805,31.913,35.010,43.475
35,JAWA TIMUR,3522,JAWA TIMUR - Bojonegoro,2.737,7.175,21.186,31.243,11.064,17.626,15.475,7.374,4.734,4.904,4.953,2.749,131.221,4.289,10.903,42.239,25.677,4.567,19.030,20.296,5.325,4.626,7.386,10.043,15.838,41.518,122.138,179.810,51.400,82.737,72.780,34.706,29.925,30.995,31.306,17.375,710.527,24.345,61.893,238.199,144.413,22.970,95.776,102.123,26.787,28.736,45.697,62.035,9.145,23.973,70.525,103.826,29.679,47.774,42.024,20.040,17.280,17.897,18.077,10.033,410.273,14.057,35.738,137.541,83.387,13.263,55.303,58.968,15.467,16.593,26.386,35.821
35,JAWA TIMUR,3523,JAWA TIMUR - Tuban,7.198,7.557,8.426,16.680,11.109,5.073,6.578,3.749,7.941,7.455,1.772,675,84.212,6.577,8.828,15.504,20.419,3.798,3.299,9.479,5.635,10.262,6.397,3.477,45.787,48.068,53.556,106.060,57.928,26.445,34.307,19.552,58.463,54.890,13.043,4.971,523.067,39.579,53.125,93.083,122.630,19.974,17.354,49.837,29.598,74.549,46.482,25.267,26.438,27.755,30.925,61.241,33.449,15.270,19.810,11.289,33.758,31.694,7.531,2.870,302.030,22.854,30.676,53.748,70.809,11.533,10.021,28.777,17.090,43.046,26.840,14.590
35,JAWA TIMUR,3524,JAWA TIMUR - Lamongan,643,1.193,28.820,27.997,5.998,12.836,15.400,16.667,16.950,3.326,228,612,130.670,271,10.915,41.278,12.589,5.088,18.459,17.442,15.507,9.460,8.281,9.871,3.984,7.386,178.247,172.956,32.428,69.403,83.231,90.118,111.204,21.823,1.498,4.014,776.291,1.643,66.196,250.063,76.276,27.165,99.100,93.616,83.157,61.764,54.109,64.311,2.300,4.265,102.923,99.868,18.724,40.075,48.059,52.036,64.212,12.601,865,2.318,448.246,949,38.223,144.392,44.043,15.685,57.222,54.056,48.017,35.664,31.244,37.135
35,JAWA TIMUR,3525,JAWA TIMUR - Gresik,120,1.278,13.443,13.534,3.036,5.261,6.463,1.955,2.775,3.852,2.215,126,54.057,178,6.049,19.565,4.213,1.626,11.720,7.029,2.843,2.139,4.279,1.954,744,7.935,83.438,84.004,17.877,30.982,38.057,11.510,16.839,23.370,13.437,766,328.960,1.113,37.830,122.365,26.291,9.312,67.127,40.256,16.283,13.178,26.369,12.041,430,4.582,48.179,48.505,10.322,17.890,21.975,6.646,9.723,13.495,7.759,442,189.948,643,21.844,70.656,15.181,5.377,38.760,23.245,9.402,7.609,15.226,6.953
35,JAWA TIMUR,3526,JAWA TIMUR - Bangkalan,0,378,11.376,10.830,2.085,1.065,6.868,4.424,995,707,162,665,39.555,356,4.404,17.198,6.448,545,5.868,7.886,3.635,194,107,174,0,1.831,55.151,52.497,9.713,4.960,31.986,20.606,4.886,3.473,794,3.264,189.162,1.699,21.910,84.963,32.137,2.447,26.182,35.419,16.360,975,540,908,0,1.057,31.845,30.313,5.608,2.864,18.469,11.898,2.822,2.006,458,1.885,109.226,981,12.651,49.060,18.557,1.413,15.118,20.451,9.447,563,312,524
35,JAWA TIMUR,3527,JAWA TIMUR - Sampang,0,0,10.884,12.401,1.570,1.927,5.378,848,0,0,60,1,33.069,86,3.676,24.620,2.075,362,6.524,4.521,77,14,222,197,0,0,49.860,57.195,6.096,7.760,21.406,3.294,0,0,318,3,145.932,401,16.781,112.773,9.600,1.519,27.415,18.999,322,73,1.160,1.032,0,0,28.790,33.026,3.520,4.481,12.360,1.902,0,0,184,2,84.264,231,9.689,65.118,5.543,877,15.830,10.970,186,42,670,596
35,JAWA TIMUR,3528,JAWA TIMUR - Pamekasan,0,0,3.770,13.869,1.851,62,83,0,1,0,1,0,19.638,0,1.137,14.794,7.610,438,22,128,0,1,0,4,0,0,17.755,73.742,9.262,310,420,0,6,0,6,1,101.501,1,6.100,80.801,41.608,2.042,120,697,0,5,1,20,0,0,10.252,42.580,5.348,179,242,0,3,0,4,1,58.609,1,3.522,46.656,24.025,1.179,69,402,0,3,1,12
35,JAWA TIMUR,3529,JAWA TIMUR - Sumenep,25,267,7.769,18.057,3.530,633,2.379,3.030,1.006,0,62,5,36.761,5,3.161,13.496,10.902,500,1.162,2.398,3.509,286,112,200,128,1.366,40.913,95.453,16.924,3.055,11.409,14.579,5.309,0,340,24,189.500,25,17.074,72.676,58.805,2.492,5.784,11.960,17.530,1.515,598,1.067,74,789,23.624,55.116,9.772,1.764,6.588,8.418,3.066,0,197,14,109.421,14,9.859,41.965,33.955,1.439,3.340,6.906,10.122,875,345,616
35,JAWA TIMUR,3571,JAWA TIMUR - Kota Kediri,36,0,47,218,429,29,0,265,225,25,0,54,1.328,118,0,11,116,119,0,24,62,60,30,18,232,0,306,1.410,2.668,182,0,1.644,1.446,160,0,345,8.393,729,0,65,715,650,0,130,337,347,175,106,134,0,177,814,1.540,105,0,950,835,92,0,199,4.846,421,0,38,413,375,0,75,195,200,101,61
35,JAWA TIMUR,3572,JAWA TIMUR - Kota Blitar,0,0,0,55,235,85,21,58,108,12,0,0,574,6,0,55,326,362,0,9,33,31,6,4,0,0,0,383,1.500,543,135,367,712,82,0,0,3.722,50,0,452,2.655,2.344,0,56,213,205,42,24,0,0,0,221,866,313,78,212,411,47,0,0,2.149,29,0,261,1.533,1.354,0,32,123,118,24,14
35,JAWA TIMUR,3573,JAWA TIMUR - Kota Malang,124,10,122,113,150,243,141,56,65,137,206,246,1.611,92,58,73,118,142,194,74,47,147,133,127,917,71,901,834,934,1.517,877,349,406,858,1.294,1.540,10.497,581,366,460,745,934,1.273,486,309,901,814,774,529,41,520,482,539,876,506,201,234,495,747,889,6.061,335,211,266,430,539,735,281,179,520,470,447
35,JAWA TIMUR,3574,JAWA TIMUR - Kota Probolinggo,21,0,83,730,383,60,0,19,79,15,1,0,1.391,37,7,146,602,625,78,5,0,53,34,9,131,0,514,4.512,2.329,363,0,115,441,86,4,1,8.494,241,48,949,3.913,3.883,482,31,0,285,186,51,76,0,297,2.605,1.345,209,0,66,254,49,2,1,4.905,139,28,548,2.259,2.242,278,18,0,165,107,30
35,JAWA TIMUR,3575,JAWA TIMUR - Kota Pasuruan,95,225,130,119,44,173,125,164,132,36,293,39,1.575,50,0,10,118,293,110,54,49,227,195,130,507,1.209,698,638,235,934,676,882,763,208,1.690,224,8.665,280,0,53,659,1.522,573,281,253,1.343,1.156,771,293,698,403,368,136,539,390,509,441,120,976,129,5.004,162,0,31,380,879,331,162,146,775,667,445
35,JAWA TIMUR,3576,JAWA TIMUR - Kota Mojokerto,16,37,19,25,205,0,0,0,169,82,19,0,571,0,0,0,69,170,17,0,0,115,109,36,79,182,91,121,1.170,0,0,0,1.133,549,124,0,3.450,0,0,0,387,936,94,0,0,706,671,220,46,105,52,70,676,0,0,0,654,317,72,0,1.992,0,0,0,223,541,54,0,0,408,387,127
35,JAWA TIMUR,3577,JAWA TIMUR - Kota Madiun,12,0,153,593,42,0,143,621,18,0,252,357,2.190,159,0,141,287,221,0,198,381,109,38,147,69,0,866,3.366,246,0,829,3.607,105,0,1.460,2.063,12.610,889,0,787,1.602,1.211,0,1.085,2.086,631,220,857,40,0,500,1.944,142,0,479,2.083,61,0,843,1.191,7.282,514,0,455,925,699,0,626,1.204,364,127,495
35,JAWA TIMUR,3578,JAWA TIMUR - Kota Surabaya,50,9,99,650,124,40,44,81,125,40,54,6,1.322,40,11,403,144,90,1,125,40,102,42,20,284,50,558,3.668,609,195,213,396,760,244,330,34,7.340,240,67,2.400,863,451,4,629,199,644,264,126,164,29,322,2.118,352,113,123,228,439,141,190,20,4.239,139,39,1.386,498,260,2,363,115,372,153,73
35,JAWA TIMUR,3579,JAWA TIMUR - Kota Batu,90,42,7,14,74,65,104,14,14,7,7,66,503,134,31,0,14,21,111,90,7,1,13,73,669,309,51,103,524,465,741,99,104,52,52,492,3.659,836,195,0,87,111,590,479,37,11,97,546,386,178,30,59,302,268,428,57,60,30,30,284,2.113,482,113,0,50,64,341,277,21,6,56,315
36,BANTEN,3601,BANTEN - Pandeglang,810,1.333,3.031,17.487,17.241,1.831,2.023,19.758,8.762,3.006,1.147,1.038,77.466,1.166,5.324,31.988,8.576,2.891,9.780,24.201,7.587,4.260,4.364,2.823,4.421,7.278,16.550,95.486,90.704,9.632,10.644,103.950,47.670,16.353,6.241,5.646,414.576,6.918,31.539,182.763,47.872,13.828,46.555,115.257,36.042,22.763,23.347,15.082,2.518,4.145,9.426,54.382,51.659,5.486,6.062,59.203,27.150,9.314,3.554,3.216,236.114,3.940,17.962,104.089,27.265,7.876,26.514,65.643,20.527,12.964,13.297,8.590
36,BANTEN,3602,BANTEN - Lebak,487,3.992,7.826,9.246,13.597,2.123,2.315,15.652,11.762,4.828,1.591,597,74.016,834,12.129,14.594,13.429,2.872,259,13.775,19.916,5.780,2.828,1.491,2.377,19.376,38.074,44.744,64.236,9.973,10.942,74.201,58.620,23.744,7.800,2.927,357.013,4.100,61.824,73.912,66.985,12.942,1.166,62.247,89.922,27.742,13.571,7.154,1.354,11.035,21.684,25.483,36.585,5.680,6.232,42.260,33.386,13.523,4.442,1.667,203.330,2.335,35.211,42.095,38.150,7.371,664,35.451,51.213,15.800,7.729,4.074
36,BANTEN,3603,BANTEN - Tangerang,590,991,3.981,15.009,7.537,1.944,580,4.911,14.813,6.193,1.331,486,58.366,780,5.647,7.091,12.605,2.358,1.055,3.904,9.953,7.146,4.053,1.722,2.993,5.025,20.193,76.127,36.816,9.497,2.834,23.987,78.667,32.887,7.070,2.582,298.678,4.234,30.673,38.511,68.464,12.245,5.477,20.276,51.690,37.766,21.416,9.101,1.704,2.862,11.501,43.356,20.968,5.409,1.614,13.661,44.803,18.730,4.027,1.470,170.106,2.411,17.469,21.933,38.992,6.974,3.119,11.548,29.439,21.509,12.197,5.184
36,BANTEN,3604,BANTEN - Serang,521,1.264,7.029,17.576,10.442,2.877,1.026,5.004,18.240,8.998,1.762,1.248,75.987,972,2.462,14.590,17.664,4.708,1.157,1.543,13.903,13.622,5.831,1.843,2.860,6.940,38.604,96.530,55.078,15.174,5.414,26.391,97.784,48.241,9.443,6.690,409.150,5.518,13.983,82.876,100.037,22.897,5.618,7.535,67.893,74.472,31.817,10.068,1.629,3.953,21.986,54.977,31.368,8.642,3.083,15.030,55.691,27.475,5.378,3.810,233.023,3.143,7.964,47.201,56.974,13.040,3.200,4.291,38.667,42.414,18.121,5.734
36,BANTEN,3671,BANTEN - Kota Tangerang,9,12,78,72,37,0,25,51,129,19,5,0,436,6,3,22,2,8,0,14,53,6,3,1,50,68,453,417,212,0,141,290,909,131,36,0,2.708,44,22,154,15,46,0,79,295,38,19,6,29,39,258,238,121,0,80,165,518,75,20,0,1.542,25,13,88,8,26,0,45,168,22,11,3
36,BANTEN,3672,BANTEN - Kota Cilegon,9,59,134,379,364,86,89,53,331,166,50,90,1.809,0,17,18,571,83,0,6,232,278,54,3,51,344,781,2.211,1.748,414,429,254,1.751,877,263,477,9.600,2,85,91,2.859,406,0,28,1.136,1.555,302,18,29,196,445,1.259,996,236,244,145,997,499,150,272,5.467,1,48,52,1.629,231,0,16,647,885,172,11
36,BANTEN,3673,BANTEN - Kota Serang,109,0,1.295,3.316,710,32,0,540,4.508,432,64,6,11.010,1,107,3.693,1.869,267,48,286,2.117,2.512,454,40,593,0,7.045,18.038,3.622,162,0,2.757,24.015,2.299,338,30,58.899,6,589,20.382,10.314,1.356,245,1.453,10.772,13.433,2.430,216,338,0,4.012,10.273,2.063,92,0,1.570,13.677,1.309,193,17,33.545,4,335,11.608,5.874,772,140,828,6.135,7.651,1.384,123
36,BANTEN,3674,BANTEN - Kota Tangerang Selatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,BALI,5101,BALI - Jembrana,131,79,663,1.160,923,1.615,962,519,836,1.380,469,138,8.875,486,1.131,1.521,1.145,1.062,398,1.228,1.379,916,679,643,899,541,4.546,7.953,5.644,9.874,5.883,3.171,5.196,8.582,2.918,859,56.065,3.179,7.400,9.954,7.495,6.810,2.555,7.878,8.841,5.879,4.362,4.131,507,305,2.564,4.485,3.183,5.568,3.318,1.788,2.930,4.840,1.646,484,31.618,1.793,4.173,5.613,4.227,3.840,1.441,4.443,4.986,3.316,2.460,2.330
51,BALI,5102,BALI - Tabanan,2.498,1.569,1.214,2.039,3.310,4.491,2.234,1.330,1.002,2.785,1.972,2.463,26.906,1.906,812,2.108,1.845,4.099,3.372,2.639,730,1.383,2.728,3.519,15.353,9.643,7.464,12.532,19.420,26.348,13.105,7.799,6.284,17.465,12.367,15.446,163.227,11.299,4.810,12.499,10.939,23.392,19.245,15.063,4.165,8.880,17.521,22.602,8.659,5.438,4.209,7.067,10.952,14.859,7.390,4.398,3.544,9.850,6.975,8.711,92.053,6.372,2.713,7.049,6.169,13.192,10.854,8.495,2.349,5.008,9.881,12.747
51,BALI,5103,BALI - Badung,477,499,2.191,1.144,2.333,790,406,817,1.737,2.118,1.224,276,14.013,86,645,2.053,945,1.548,1.482,569,338,1.146,1.254,1.580,3.144,3.292,14.453,7.547,14.211,4.812,2.472,4.979,13.687,16.689,9.649,2.178,97.113,543,4.067,12.942,5.961,10.307,9.870,3.790,2.252,8.832,9.668,12.176,1.773,1.857,8.151,4.256,8.014,2.714,1.394,2.808,7.719,9.412,5.442,1.228,54.768,306,2.294,7.299,3.362,5.813,5.566,2.137,1.270,4.981,5.452,6.867
51,BALI,5104,BALI - Gianyar,2.368,729,886,1.082,2.940,2.775,1.493,1.335,730,1.061,1.635,1.793,18.828,2.189,909,385,984,2.115,1.931,1.636,604,465,769,1.926,15.439,4.753,5.777,7.052,16.553,15.622,8.407,7.518,4.734,6.880,10.606,11.625,114.966,13.173,5.471,2.317,5.924,12.589,11.498,9.742,3.597,3.152,5.208,13.053,8.707,2.681,3.258,3.977,9.335,8.810,4.741,4.240,2.670,3.880,5.981,6.556,64.836,7.429,3.085,1.307,3.341,7.100,6.485,5.494,2.029,1.777,2.937,7.361
51,BALI,5105,BALI - Klungkung,720,0,204,188,288,420,445,393,218,588,232,260,3.957,264,297,468,224,290,558,513,162,144,205,467,4.663,0,1.323,1.214,1.700,2.476,2.625,2.319,1.403,3.784,1.494,1.674,24.676,1.571,1.766,2.788,1.332,1.791,3.443,3.165,1.001,924,1.323,3.006,2.630,0,746,685,959,1.397,1.480,1.308,791,2.134,842,944,13.916,886,996,1.572,751,1.010,1.942,1.785,564,521,746,1.695
51,BALI,5106,BALI - Bangli,403,183,171,252,210,481,223,450,367,432,140,108,3.419,171,246,438,320,230,196,357,368,165,203,204,2.215,987,940,1.386,1.010,2.319,1.077,2.170,2.000,2.355,765,586,17.810,890,1.278,2.277,1.667,1.048,892,1.628,1.676,898,1.102,1.101,1.249,557,530,782,570,1.308,608,1.224,1.128,1.328,431,330,10.044,502,721,1.284,940,591,503,918,945,506,621,621
51,BALI,5107,BALI - Karang Asem,713,266,161,423,2.402,738,167,256,519,470,1.188,698,8.001,471,579,241,356,1.197,1.153,472,202,584,611,929,4.287,1.598,970,2.546,13.507,4.152,938,1.440,3.364,3.050,7.705,4.528,48.086,2.958,3.636,1.510,2.235,7.726,7.446,3.049,1.307,3.931,4.118,6.255,2.418,901,547,1.436,7.617,2.342,529,812,1.897,1.720,4.345,2.553,27.119,1.668,2.050,852,1.260,4.357,4.199,1.719,737,2.217,2.322,3.527
51,BALI,5108,BALI - Buleleng,1.363,264,1.086,1.976,3.143,914,820,2.460,1.682,1.453,561,618,16.341,1.737,31,868,1.087,3.245,737,395,2.009,1.183,782,497,7.385,1.433,5.883,10.707,17.247,5.014,4.503,13.498,9.466,8.174,3.155,3.479,89.943,9.171,165,4.581,5.739,17.273,3.920,2.103,10.695,6.752,4.463,2.835,4.165,808,3.318,6.038,9.727,2.827,2.539,7.612,5.338,4.610,1.779,1.962,50.724,5.172,93,2.584,3.237,9.741,2.211,1.186,6.031,3.808,2.517,1.599
51,BALI,5171,BALI - Kota Denpasar,0,0,332,381,951,113,0,22,363,294,709,299,3.464,66,45,171,210,336,119,65,78,69,101,262,0,0,2.411,2.764,5.498,650,0,129,2.646,2.142,5.168,2.179,23.588,470,321,1.211,1.489,2.118,751,408,494,478,704,1.826,0,0,1.360,1.559,3.101,367,0,73,1.492,1.208,2.915,1.229,13.303,265,181,683,840,1.194,423,230,279,270,397,1.030
52,NUSA TENGGARA BARAT,5201,NUSA TENGGARA BARAT - Lombok Barat,790,1.585,4.172,6.198,1.470,1.912,2.149,1.678,1.156,2.178,417,1.154,24.860,1.126,2.523,5.192,3.477,976,2.047,3.353,1.404,1.062,1.635,1.742,4.393,8.813,19.762,27.585,7.336,9.543,10.725,8.376,6.206,11.693,2.240,6.194,122.867,6.074,13.378,26.863,18.753,5.246,11.006,18.027,7.547,5.670,8.731,9.304,2.502,5.020,11.255,15.711,4.178,5.435,6.108,4.771,3.535,6.660,1.276,3.528,69.979,3.459,7.619,15.300,10.681,2.988,6.269,10.267,4.299,3.229,4.973,5.299
52,NUSA TENGGARA BARAT,5202,NUSA TENGGARA BARAT - Lombok Tengah,775,998,13.449,23.443,5.819,3.398,9.739,8.232,655,1.124,1.475,1.672,70.778,1.096,912,18.228,26.904,1.198,1.053,12.588,7.636,641,1.020,3.565,4.156,5.352,72.122,125.719,27.233,15.902,45.579,38.523,3.049,5.229,6.862,7.779,357.504,6.308,5.249,104.317,152.536,5.885,5.176,61.853,37.518,3.062,4.871,17.029,2.367,3.048,41.077,71.603,15.511,9.057,25.959,21.941,1.736,2.978,3.908,4.431,203.616,3.593,2.990,59.414,86.877,3.352,2.948,35.228,21.368,1.744,2.774,9.699
52,NUSA TENGGARA BARAT,5203,NUSA TENGGARA BARAT - Lombok Timur,1.162,1.554,5.495,15.202,6.969,2.965,3.456,3.859,1.134,1.525,1.661,2.409,47.390,1.206,1.679,4.327,19.494,4.297,1.811,2.075,3.235,1.668,1.804,1.869,6.289,8.413,29.739,81.935,35.924,15.431,17.988,20.089,6.483,8.722,9.500,13.778,254.291,6.485,9.009,23.207,104.356,22.063,9.345,10.749,16.756,9.534,10.307,10.679,3.582,4.792,16.938,46.666,20.460,8.789,10.245,11.442,3.692,4.968,5.411,7.847,144.832,3.694,5.131,13.218,59.436,12.566,5.322,6.122,9.543,5.430,5.870,6.082
52,NUSA TENGGARA BARAT,5204,NUSA TENGGARA BARAT - Sumbawa,1.115,791,2.721,7.745,21.300,8.213,1.864,1.767,2.882,3.432,1.174,467,53.471,321,452,4.638,22.875,20.290,1.227,2.070,4.879,8.900,6.773,1.273,6.142,4.359,14.923,40.923,120.145,47.607,10.749,10.245,14.764,17.580,5.981,2.393,295.810,1.683,2.368,23.631,121.419,112.678,6.907,10.997,26.999,45.969,34.670,6.245,3.498,2.483,8.499,23.308,68.428,27.115,6.122,5.835,8.409,10.013,3.406,1.363,168.479,959,1.349,13.459,69.154,64.176,3.934,6.264,15.377,26.182,19.747,3.557
52,NUSA TENGGARA BARAT,5205,NUSA TENGGARA BARAT - Dompu,491,766,3.388,5.019,4.343,577,2.809,1.551,781,566,914,520,21.725,110,724,6.550,8.607,1.357,865,3.630,4.078,701,645,1.363,2.599,4.055,16.759,25.004,19.289,2.561,12.418,6.805,3.407,2.471,3.987,2.270,101.625,592,3.664,33.444,45.474,6.848,4.272,17.996,19.936,2.982,2.742,5.770,1.480,2.309,9.545,14.241,10.986,1.459,7.072,3.876,1.941,1.407,2.271,1.293,57.880,337,2.087,19.048,25.900,3.900,2.433,10.249,11.355,1.698,1.562,3.286
